sid,session_code,mk_session,prolific_id,participant_code,round_nb,role,player,dyad,manipulation,trial_payoff,responded,sent_amount,offer_response,rt,mean_social_dominance,mean_aggresive_dominance
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,4,proposer,4,p2p4,dominant,5,1,10,1,4332.4,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,5,proposer,4,p4p5,dominant,7,1,8,1,6317.0,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,6,proposer,4,p3p4,submissive,8.0,1,10,,4566.1,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,7,responder,4,p4p6,dominant,7,1,7,1,2944.3,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,8,proposer,4,p1p4,dominant,5,1,10,1,2685.1,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,9,responder,4,p2p4,submissive,7,1,7,1,4555.7,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,10,responder,4,p4p5,submissive,7,1,7,1,4387.7,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,11,responder,4,p3p4,submissive,5,1,5,1,5053.8,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,12,proposer,4,p4p6,submissive,7,1,8,1,5847.2,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,13,responder,4,p1p4,dominant,10,1,10,1,4076.6,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,14,proposer,4,p2p4,submissive,7,1,8,1,4310.2,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,15,proposer,4,p4p5,dominant,5,1,10,1,2149.5,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,16,proposer,4,p3p4,dominant,5,1,10,1,2998.7,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,17,responder,4,p4p6,dominant,7,1,7,1,3836.3,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,18,proposer,4,p1p4,submissive,5,1,10,1,2842.6,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,19,responder,4,p2p4,dominant,7,1,7,1,4938.2,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,5d41925ef7b99500012b960e,5nui5dvc,20,responder,4,p4p5,submissive,7,1,7,1,4617.3,6.375,2.857142857142857
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,1,responder,5,p5p6,dominant,10,1,10,1,1274.2,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,2,responder,5,p2p5,submissive,0,1,5,0,7550.5,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,3,proposer,5,p3p5,submissive,9,1,6,1,5592.8,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,4,responder,5,p1p5,dominant,10,1,10,1,5076.6,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,5,responder,5,p4p5,submissive,8,1,8,1,4565.0,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,6,proposer,5,p5p6,submissive,7.0,1,8,1.0,3649.0,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,7,proposer,5,p2p5,submissive,7,1,8,1,2534.3,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,8,responder,5,p3p5,submissive,7,1,7,1,6419.5,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,9,proposer,5,p1p5,dominant,7,1,8,1,2482.2,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,10,proposer,5,p4p5,dominant,8,1,7,1,5456.3,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,11,responder,5,p5p6,submissive,7,1,7,1,3300.4,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,12,responder,5,p2p5,dominant,7,1,7,1,3134.1,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,13,proposer,5,p3p5,dominant,7,1,8,1,4503.6,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,14,responder,5,p1p5,submissive,10,1,10,1,3414.3,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,15,responder,5,p4p5,submissive,10,1,10,1,2768.1,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,16,proposer,5,p5p6,dominant,7,1,8,1,2629.2,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,17,proposer,5,p2p5,dominant,7,1,8,1,2620.8,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,18,responder,5,p3p5,dominant,7,1,7,1,3678.1,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,19,proposer,5,p1p5,submissive,5,1,10,1,2711.4,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,63d3fa40f8f78ac9abc7c898,6i74rgmb,20,proposer,5,p4p5,dominant,8,1,7,1,1856.6,3.25,1.5714285714285714
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,1,proposer,6,p5p6,submissive,5,1,10,1,9605.4,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,2,responder,6,p4p6,dominant,8,1,8,1,8150.5,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,3,responder,6,p2p6,submissive,6,1,6,1,4569.3,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,4,responder,6,p3p6,dominant,0,1,6,0,3606.5,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,5,proposer,6,p1p6,submissive,8,1,7,1,10882.3,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,6,responder,6,p5p6,dominant,8.0,1,8,1.0,3299.2,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,7,proposer,6,p4p6,submissive,8,1,7,1,3761.2,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,8,proposer,6,p2p6,dominant,8,1,7,1,4668.6,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,9,proposer,6,p3p6,dominant,9,1,6,1,2034.0,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,10,responder,6,p1p6,dominant,10,1,10,1,3535.7,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,11,proposer,6,p5p6,dominant,8,1,7,1,3469.5,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,12,responder,6,p4p6,dominant,8,1,8,1,2416.9,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,13,responder,6,p2p6,dominant,8,1,8,1,2370.7,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,14,responder,6,p3p6,submissive,8,1,8,1,3145.9,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,15,proposer,6,p1p6,dominant,5,1,10,1,2342.4,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,16,responder,6,p5p6,submissive,8,1,8,1,3116.0,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,17,proposer,6,p4p6,submissive,8,1,7,1,5397.0,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,18,proposer,6,p2p6,dominant,8,1,7,1,2265.7,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,19,proposer,6,p3p6,submissive,8,1,7,1,4790.1,3.125,2.2857142857142856
ultimatum_game,dogizqxo,mk:Ultimatum_Game_Pilot4:1,62aa33eec600b41d4dc4b4e8,zi0hqzhp,20,responder,6,p1p6,submissive,10,1,10,1,2977.1,3.125,2.2857142857142856
